Id,Gender,Customer Type,Type of Travel,Class,Age,Female,Loyal Customer,Business Travel,Eco Class,Business Class,Flight Distance,Wifi Service,Departure/Arrival,Online Booking,Gate Location,Food and Drink,Online Boarding,Seat Comfort,Inflight Entertainment,On-board Service,Leg Room,Baggage,Checkin Service,Inflight Service,Cleanliness,Departure Delay,Arrival Delay,Satisfied,Satisfaction
118968,Male,Loyal Customer,Personal Travel,Eco,33,0,1,0,1,0,570,3,4,3,5,2,3,2,2,3,5,5,5,4,2,0,3,0,dissatisfied
99012,Female,Loyal Customer,Personal Travel,Eco Plus,40,1,1,0,0,0,543,2,1,2,3,5,2,5,5,4,4,4,5,5,5,13,0,0,dissatisfied
9485,Female,Loyal Customer,Business travel,Business,44,1,1,1,0,1,3059,5,5,5,5,5,4,5,5,5,5,5,4,5,4,5,0,1,satisfied
61820,Female,Loyal Customer,Personal Travel,Eco,42,1,1,0,1,0,1379,2,5,2,1,5,3,5,2,2,2,4,1,2,2,0,0,0,dissatisfied
110056,Male,Loyal Customer,Personal Travel,Eco,28,0,1,0,1,0,2173,4,5,4,5,3,4,3,3,4,3,4,4,5,3,5,0,1,satisfied
83267,Male,Loyal Customer,Business travel,Business,77,0,1,1,0,1,1979,4,4,4,4,2,4,3,4,4,4,4,1,4,2,15,0,0,dissatisfied
40964,Male,Loyal Customer,Business travel,Business,38,0,1,1,0,1,2125,2,2,2,2,3,2,1,5,5,5,5,4,5,4,0,3,1,satisfied
101298,Female,Loyal Customer,Personal Travel,Eco,53,1,1,0,1,0,444,1,4,4,4,5,5,5,2,2,4,1,4,2,5,2,0,0,dissatisfied
91377,Male,Loyal Customer,Business travel,Eco Plus,80,0,1,1,0,0,406,3,5,5,5,3,3,3,3,2,3,4,3,3,3,0,0,0,dissatisfied
78642,Male,Loyal Customer,Business travel,Business,56,0,1,1,0,1,2172,2,2,4,2,5,5,5,4,4,5,4,3,4,4,0,0,1,satisfied
57840,Male,Loyal Customer,Business travel,Eco,37,0,1,1,1,0,1091,3,1,1,1,3,3,3,3,3,1,3,4,4,3,0,7,0,dissatisfied
103115,Female,Loyal Customer,Personal Travel,Eco,65,1,1,0,1,0,546,3,3,3,3,2,4,3,2,2,3,2,3,2,2,8,7,0,dissatisfied
114732,Female,Loyal Customer,Business travel,Business,59,1,1,1,0,1,3272,1,1,1,1,4,4,5,4,4,4,4,4,4,3,60,52,1,satisfied
120907,Female,Loyal Customer,Business travel,Business,30,1,1,1,0,1,992,3,3,3,3,1,2,1,1,3,5,4,3,5,1,3,9,1,satisfied
49550,Female,disloyal Customer,Business travel,Eco,37,1,0,1,1,0,109,4,4,4,5,4,4,4,4,3,5,3,1,4,4,0,0,0,dissatisfied
98663,Female,Loyal Customer,Personal Travel,Eco,9,1,1,0,1,0,920,3,2,3,3,1,3,1,1,2,3,3,3,4,1,28,14,0,dissatisfied
13515,Female,Loyal Customer,Business travel,Eco,36,1,1,1,1,0,106,4,4,4,4,4,4,4,4,3,2,1,1,2,4,0,0,1,satisfied
43830,Male,disloyal Customer,Business travel,Eco,21,0,0,1,1,0,114,2,4,2,5,2,2,2,2,1,5,1,2,2,2,0,0,0,dissatisfied
14878,Female,disloyal Customer,Business travel,Eco,29,1,0,1,1,0,343,1,1,1,2,2,1,4,2,1,3,3,4,3,2,0,0,0,dissatisfied
80837,Male,Loyal Customer,Business travel,Business,9,0,1,1,0,1,484,3,4,4,4,3,3,3,3,1,5,3,1,4,3,13,2,0,dissatisfied
39726,Female,Loyal Customer,Business travel,Business,63,1,1,1,0,1,320,3,3,3,3,5,4,3,3,3,3,3,3,3,4,1,0,0,dissatisfied
105315,Female,Loyal Customer,Business travel,Business,39,1,1,1,0,1,409,4,4,4,4,4,5,5,4,4,4,4,5,4,4,6,0,1,satisfied
21018,Male,Loyal Customer,Business travel,Business,36,0,1,1,0,1,2884,3,3,3,3,5,1,3,5,5,5,5,2,5,4,20,8,1,satisfied
80988,Female,Loyal Customer,Business travel,Business,43,1,1,1,0,1,2529,1,1,1,3,4,2,3,5,5,5,5,2,5,3,0,0,1,satisfied
49775,Male,Loyal Customer,Business travel,Business,79,0,1,1,0,1,3924,1,3,3,3,5,3,4,1,1,1,1,3,1,4,0,0,0,dissatisfied
126583,Male,Loyal Customer,Personal Travel,Business,61,0,1,0,0,1,1337,3,5,3,5,3,5,4,1,1,3,1,3,1,4,9,17,0,dissatisfied
129258,Male,Loyal Customer,Business travel,Business,55,0,1,1,0,1,3737,3,3,3,3,5,5,5,4,4,4,4,5,4,4,0,0,1,satisfied
43843,Female,Loyal Customer,Business travel,Eco,52,1,1,1,1,0,199,5,4,4,4,3,2,3,5,5,5,5,1,5,4,0,0,1,satisfied
82373,Male,Loyal Customer,Personal Travel,Eco Plus,12,0,1,0,0,0,453,3,3,3,3,2,3,5,2,2,4,3,2,4,2,0,4,0,dissatisfied
5942,Male,Loyal Customer,Business travel,Eco Plus,37,0,1,1,0,0,108,3,4,4,4,3,3,3,3,2,3,2,2,3,3,13,13,0,dissatisfied
129082,Male,disloyal Customer,Business travel,Business,23,0,0,1,0,1,2218,5,1,5,3,2,5,2,2,5,3,5,5,5,2,1,1,1,satisfied
69245,Male,Loyal Customer,Business travel,Business,40,0,1,1,0,1,733,3,3,3,3,3,5,4,5,5,5,5,5,5,5,0,25,1,satisfied
73089,Male,Loyal Customer,Personal Travel,Eco,23,0,1,0,1,0,1085,3,4,4,5,3,4,2,3,3,2,5,4,5,3,0,0,0,dissatisfied
98972,Male,disloyal Customer,Business travel,Eco,21,0,0,1,1,0,479,2,4,2,4,1,2,2,1,1,4,3,2,3,1,9,14,0,dissatisfied
27130,Female,Loyal Customer,Business travel,Business,19,1,1,1,0,1,2681,4,4,5,4,5,4,4,3,2,4,5,4,3,4,0,13,1,satisfied
21826,Female,disloyal Customer,Business travel,Eco,41,1,0,1,1,0,640,2,4,2,4,2,2,2,2,2,3,3,3,1,2,9,1,0,dissatisfied
31816,Female,Loyal Customer,Personal Travel,Eco,45,1,1,0,1,0,4983,3,1,3,2,3,1,1,2,5,2,3,1,4,1,2,0,0,dissatisfied
115181,Male,Loyal Customer,Business travel,Business,41,0,1,1,0,1,337,3,3,3,3,2,5,4,4,4,4,4,5,4,3,2,0,1,satisfied
87329,Male,Loyal Customer,Personal Travel,Eco,13,0,1,0,1,0,1027,3,4,3,5,4,3,4,4,2,4,4,3,5,4,35,29,0,dissatisfied
119285,Male,Loyal Customer,Business travel,Business,49,0,1,1,0,1,1823,4,5,4,4,3,5,4,5,5,5,4,3,5,4,0,0,1,satisfied
92304,Female,Loyal Customer,Personal Travel,Business,10,1,1,0,0,1,2615,3,1,3,3,2,3,2,2,2,5,2,1,4,2,30,0,0,dissatisfied
123314,Female,Loyal Customer,Business travel,Eco Plus,26,1,1,1,0,0,507,1,1,1,1,1,1,2,1,1,2,4,1,3,1,93,87,0,dissatisfied
79737,Female,Loyal Customer,Business travel,Eco Plus,47,1,1,1,0,0,749,3,1,3,1,3,4,4,3,3,3,3,2,3,4,50,34,0,dissatisfied
85161,Male,Loyal Customer,Business travel,Business,43,0,1,1,0,1,1282,2,1,1,1,3,2,3,2,2,2,2,3,2,3,85,69,0,dissatisfied
114279,Male,Loyal Customer,Personal Travel,Eco,35,0,1,0,1,0,967,2,5,2,2,3,2,3,3,4,2,4,5,5,3,0,0,0,dissatisfied
28317,Male,Loyal Customer,Business travel,Business,54,0,1,1,0,1,2860,2,2,2,2,3,1,2,5,5,5,5,4,5,4,0,0,1,satisfied
123232,Male,Loyal Customer,Personal Travel,Eco,35,0,1,0,1,0,328,2,4,2,2,4,2,4,4,1,5,5,1,3,4,11,60,0,dissatisfied
121985,Male,Loyal Customer,Business travel,Business,31,0,1,1,0,1,130,1,1,1,1,5,5,5,5,4,4,4,5,5,5,0,0,1,satisfied
126395,Female,Loyal Customer,Personal Travel,Eco,65,1,1,0,1,0,600,2,1,2,4,3,3,4,2,2,2,2,1,2,2,5,3,0,dissatisfied
66122,Female,Loyal Customer,Business travel,Eco,55,1,1,1,1,0,583,1,5,5,5,2,3,3,1,1,1,1,4,1,3,0,0,0,dissatisfied
3419,Female,Loyal Customer,Personal Travel,Eco,49,1,1,0,1,0,315,1,4,1,1,5,4,4,4,4,1,4,3,4,3,0,0,0,dissatisfied
85598,Female,disloyal Customer,Business travel,Business,40,1,0,1,0,1,259,2,2,2,3,1,2,1,1,3,1,4,4,3,1,56,48,0,dissatisfied
55973,Male,Loyal Customer,Personal Travel,Eco,39,0,1,0,1,0,1620,2,4,2,5,4,2,1,4,5,3,4,4,5,4,18,21,0,dissatisfied
37602,Male,Loyal Customer,Personal Travel,Eco,60,0,1,0,1,0,1005,5,4,5,4,5,1,1,3,2,5,5,1,5,1,431,402,1,satisfied
49708,Male,Loyal Customer,Business travel,Business,41,0,1,1,0,1,2138,1,5,5,5,4,2,3,1,1,1,1,4,1,3,12,2,0,dissatisfied
124047,Female,Loyal Customer,Business travel,Eco Plus,26,1,1,1,0,0,184,5,2,2,2,5,4,3,5,1,1,4,2,4,5,0,0,0,dissatisfied
95998,Female,Loyal Customer,Business travel,Business,54,1,1,1,0,1,795,4,4,4,4,2,4,5,4,4,4,4,4,4,5,0,0,1,satisfied
116979,Male,Loyal Customer,Business travel,Business,52,0,1,1,0,1,1647,1,1,1,1,4,5,4,4,4,5,4,5,4,4,0,0,1,satisfied
64079,Male,Loyal Customer,Personal Travel,Eco,9,0,1,0,1,0,921,2,4,2,1,2,2,2,2,3,2,4,3,5,2,0,0,0,dissatisfied
78347,Female,Loyal Customer,Personal Travel,Eco,27,1,1,0,1,0,1547,2,5,3,3,3,3,1,3,3,5,4,4,4,3,0,0,0,dissatisfied
99144,Female,Loyal Customer,Business travel,Eco Plus,44,1,1,1,0,0,181,2,2,2,2,2,4,3,2,2,2,2,2,2,1,23,20,0,dissatisfied
25629,Male,Loyal Customer,Business travel,Business,31,0,1,1,0,1,3612,2,2,2,2,2,2,2,2,4,4,3,1,3,2,12,1,0,dissatisfied
81786,Female,Loyal Customer,Business travel,Business,35,1,1,1,0,1,1310,4,4,4,4,3,5,5,5,5,5,5,4,5,5,0,61,1,satisfied
1204,Male,Loyal Customer,Personal Travel,Eco,18,0,1,0,1,0,482,3,3,5,3,3,5,3,3,3,2,3,2,4,3,0,7,0,dissatisfied
49405,Male,Loyal Customer,Business travel,Business,49,0,1,1,0,1,2308,3,4,4,4,3,3,4,3,3,3,3,4,3,3,16,9,0,dissatisfied
42022,Male,Loyal Customer,Business travel,Business,40,0,1,1,0,1,3629,1,4,1,2,5,4,1,2,2,2,2,1,2,1,0,0,1,satisfied
16204,Male,Loyal Customer,Personal Travel,Eco,11,0,1,0,1,0,199,2,5,2,3,2,3,2,4,2,5,4,2,3,2,134,136,0,dissatisfied
58677,Male,Loyal Customer,Business travel,Business,55,0,1,1,0,1,622,4,4,4,4,2,5,4,2,2,2,2,5,2,4,3,12,1,satisfied
55288,Female,Loyal Customer,Business travel,Eco,59,1,1,1,1,0,1585,4,2,5,2,3,4,3,4,4,4,4,3,4,2,0,0,1,satisfied
28688,Male,Loyal Customer,Personal Travel,Eco,23,0,1,0,1,0,2797,1,3,1,4,3,1,1,3,3,1,3,2,4,3,0,0,0,dissatisfied
64531,Male,Loyal Customer,Business travel,Business,47,0,1,1,0,1,3101,1,1,1,1,5,5,5,5,5,5,5,3,5,3,0,0,1,satisfied
120771,Female,Loyal Customer,Business travel,Business,25,1,1,1,0,1,1774,2,4,5,5,2,2,2,2,1,3,3,2,3,2,104,108,0,dissatisfied
33600,Female,Loyal Customer,Business travel,Business,48,1,1,1,0,1,474,1,1,1,1,2,4,5,3,3,4,3,5,3,3,0,0,1,satisfied
2962,Female,Loyal Customer,Personal Travel,Eco,27,1,1,0,1,0,835,4,4,4,2,1,4,1,1,4,2,5,5,4,1,0,0,1,satisfied
46594,Male,Loyal Customer,Business travel,Business,35,0,1,1,0,1,3036,2,2,3,2,3,2,3,4,4,4,5,4,4,5,10,2,1,satisfied
97780,Female,disloyal Customer,Business travel,Business,39,1,0,1,0,1,471,3,3,3,1,4,3,4,4,5,2,4,4,4,4,1,0,0,dissatisfied
73032,Female,Loyal Customer,Personal Travel,Eco,55,1,1,0,1,0,1096,1,2,1,3,5,2,3,3,3,1,3,4,3,4,0,0,0,dissatisfied
54644,Male,Loyal Customer,Business travel,Business,31,0,1,1,0,1,3366,1,1,1,1,5,5,5,5,2,4,1,4,5,5,0,0,1,satisfied
49619,Male,Loyal Customer,Business travel,Business,50,0,1,1,0,1,3915,1,1,1,1,5,1,4,4,4,4,5,5,4,1,0,0,1,satisfied
37291,Female,Loyal Customer,Business travel,Eco,40,1,1,1,1,0,1011,4,2,2,2,4,4,4,4,4,1,5,4,2,4,60,87,1,satisfied
117324,Male,Loyal Customer,Personal Travel,Eco Plus,27,0,1,0,0,0,304,4,3,4,2,1,4,1,1,5,3,2,5,3,1,14,17,0,dissatisfied
27291,Female,Loyal Customer,Business travel,Eco,40,1,1,1,1,0,697,5,1,1,1,5,5,5,5,2,2,1,3,5,5,0,0,1,satisfied
103747,Female,disloyal Customer,Business travel,Business,23,1,0,1,0,1,405,4,1,4,5,5,4,5,5,3,2,5,5,4,5,22,27,1,satisfied
79384,Male,Loyal Customer,Business travel,Business,58,0,1,1,0,1,502,2,2,2,2,3,4,4,4,4,4,4,5,4,4,14,10,1,satisfied
92289,Female,Loyal Customer,Business travel,Business,52,1,1,1,0,1,1814,5,5,5,5,4,5,4,2,2,2,2,3,2,5,5,0,1,satisfied
53892,Male,Loyal Customer,Personal Travel,Eco,53,0,1,0,1,0,140,2,3,2,1,5,2,4,5,2,2,1,3,5,5,8,4,0,dissatisfied
126602,Female,Loyal Customer,Business travel,Business,30,1,1,1,0,1,1337,2,2,2,2,4,4,4,4,3,3,5,3,5,4,0,0,1,satisfied
110912,Male,Loyal Customer,Business travel,Business,33,0,1,1,0,1,406,3,4,4,4,3,3,3,3,4,5,1,4,1,3,3,45,0,dissatisfied
17721,Female,Loyal Customer,Business travel,Business,32,1,1,1,0,1,1895,4,4,4,4,5,5,5,5,4,5,1,5,1,5,0,0,1,satisfied
112740,Female,Loyal Customer,Business travel,Business,29,1,1,1,0,1,605,2,2,2,2,4,4,4,4,3,4,5,3,4,4,12,0,1,satisfied
106367,Male,Loyal Customer,Business travel,Business,16,0,1,1,0,1,2984,3,4,5,4,3,3,3,3,1,3,4,3,3,3,0,0,0,dissatisfied
97526,Female,Loyal Customer,Business travel,Business,34,1,1,1,0,1,2621,3,3,2,3,5,3,4,3,3,3,3,3,3,2,91,84,0,dissatisfied
52881,Male,disloyal Customer,Business travel,Eco,21,0,0,1,1,0,624,4,3,4,4,5,4,5,5,3,2,4,3,5,5,94,79,1,satisfied
7601,Male,Loyal Customer,Business travel,Business,25,0,1,1,0,1,1835,4,4,4,4,4,4,4,4,3,4,5,3,5,4,0,0,1,satisfied
77566,Female,disloyal Customer,Business travel,Business,26,1,0,1,0,1,689,5,5,5,2,2,5,1,2,4,4,4,3,4,2,0,0,1,satisfied
119797,Male,Loyal Customer,Business travel,Business,42,0,1,1,0,1,1948,2,2,2,2,4,4,4,4,4,4,4,3,4,4,0,0,1,satisfied
109865,Male,Loyal Customer,Business travel,Eco,68,0,1,1,1,0,1033,2,4,4,4,2,2,2,2,3,5,3,1,3,2,37,24,0,dissatisfied
71600,Male,Loyal Customer,Business travel,Eco,46,0,1,1,1,0,1182,2,2,3,2,2,2,2,2,3,5,3,2,3,2,0,30,0,dissatisfied
7128,Female,Loyal Customer,Business travel,Business,59,1,1,1,0,1,2801,2,2,2,2,5,5,5,5,5,5,4,5,5,4,20,15,1,satisfied
104117,Female,Loyal Customer,Personal Travel,Eco Plus,18,1,1,0,0,0,297,3,5,3,3,2,3,2,2,5,5,4,5,5,2,28,23,0,dissatisfied
7939,Male,disloyal Customer,Business travel,Business,39,0,0,1,0,1,594,3,3,3,2,2,3,2,2,3,2,4,5,5,2,0,0,0,dissatisfied
122661,Female,Loyal Customer,Business travel,Business,40,1,1,1,0,1,2510,3,3,3,3,3,4,4,5,5,5,5,3,5,4,0,33,1,satisfied
33912,Male,Loyal Customer,Business travel,Business,49,0,1,1,0,1,1941,4,4,4,4,3,2,4,4,4,4,4,2,4,1,46,51,1,satisfied
106741,Male,disloyal Customer,Business travel,Eco,22,0,0,1,1,0,945,3,2,2,2,2,2,1,2,3,2,3,4,3,2,36,37,0,dissatisfied
2271,Male,disloyal Customer,Business travel,Business,27,0,0,1,0,1,672,3,4,4,1,2,4,2,2,3,2,4,5,5,2,0,0,0,dissatisfied
4262,Female,disloyal Customer,Business travel,Business,25,1,0,1,0,1,502,5,4,5,2,1,5,1,1,5,3,5,5,4,1,0,0,1,satisfied
124026,Male,Loyal Customer,Personal Travel,Eco,66,0,1,0,1,0,184,2,3,2,4,5,2,5,5,3,3,3,2,3,5,0,0,0,dissatisfied
128378,Male,Loyal Customer,Business travel,Business,30,0,1,1,0,1,3201,2,2,2,2,4,4,4,4,3,3,5,4,4,4,7,3,1,satisfied
125648,Female,Loyal Customer,Business travel,Business,31,1,1,1,0,1,759,1,2,2,2,1,1,1,1,2,4,3,2,3,1,0,0,0,dissatisfied
75821,Male,disloyal Customer,Business travel,Business,23,0,0,1,0,1,1040,5,5,5,3,5,5,5,5,4,5,4,4,4,5,18,46,1,satisfied
85479,Female,disloyal Customer,Business travel,Eco,47,1,0,1,1,0,214,3,5,3,3,3,3,3,3,3,3,2,3,3,3,63,66,0,dissatisfied
101145,Male,Loyal Customer,Business travel,Business,25,0,1,1,0,1,583,2,1,1,1,2,2,2,2,1,3,4,4,3,2,17,9,0,dissatisfied
83810,Female,disloyal Customer,Business travel,Eco,21,1,0,1,1,0,425,1,5,1,3,2,1,1,2,5,4,4,5,4,2,10,2,0,dissatisfied
38502,Female,Loyal Customer,Business travel,Eco,42,1,1,1,1,0,2569,4,2,2,2,3,4,4,4,4,4,4,3,4,2,0,0,1,satisfied
87123,Male,Loyal Customer,Personal Travel,Eco,22,0,1,0,1,0,594,2,5,2,2,5,2,5,5,2,1,3,2,5,5,0,0,0,dissatisfied
115214,Female,Loyal Customer,Business travel,Business,51,1,1,1,0,1,337,2,2,2,2,5,5,5,5,5,4,5,5,4,5,138,136,1,satisfied
85957,Female,disloyal Customer,Business travel,Business,22,1,0,1,0,1,447,1,4,1,3,4,1,3,4,5,4,5,3,5,4,7,1,1,satisfied
50641,Male,Loyal Customer,Personal Travel,Eco,50,0,1,0,1,0,421,1,4,1,4,5,1,5,5,2,1,3,1,4,5,23,27,0,dissatisfied
122539,Female,Loyal Customer,Business travel,Business,41,1,1,1,0,1,500,3,3,3,3,4,4,4,4,4,5,4,5,4,3,0,0,1,satisfied
88969,Female,Loyal Customer,Business travel,Business,14,1,1,1,0,1,2925,5,5,5,5,5,5,5,5,4,5,5,3,5,5,2,0,1,satisfied
120407,Male,Loyal Customer,Business travel,Business,38,0,1,1,0,1,449,3,4,4,4,4,3,2,3,3,3,3,1,3,2,10,16,0,dissatisfied
80611,Male,Loyal Customer,Business travel,Business,38,0,1,1,0,1,236,3,3,3,3,4,5,4,5,5,5,5,5,5,5,0,0,1,satisfied
27786,Female,Loyal Customer,Business travel,Eco,44,1,1,1,1,0,909,4,1,5,5,2,1,5,4,4,4,4,3,4,1,0,7,1,satisfied
82843,Female,Loyal Customer,Business travel,Business,48,1,1,1,0,1,594,1,1,2,1,5,4,5,5,5,5,5,5,5,4,0,3,1,satisfied
44492,Male,disloyal Customer,Business travel,Eco,23,0,0,1,1,0,261,2,4,2,5,5,2,5,5,3,3,2,4,3,5,1,0,0,dissatisfied
120999,Female,disloyal Customer,Business travel,Eco,24,1,0,1,1,0,520,1,2,1,3,5,1,5,5,1,4,4,1,3,5,97,95,0,dissatisfied
61926,Female,Loyal Customer,Personal Travel,Eco,17,1,1,0,1,0,550,3,5,3,4,5,3,5,5,3,2,4,4,5,5,27,33,0,dissatisfied
82108,Male,Loyal Customer,Personal Travel,Eco,14,0,1,0,1,0,1276,2,4,2,5,4,2,4,4,5,1,5,1,4,4,0,0,0,dissatisfied
36099,Female,Loyal Customer,Personal Travel,Eco,66,1,1,0,1,0,399,2,4,2,2,2,4,4,1,1,2,1,3,1,3,0,0,0,dissatisfied
80836,Female,Loyal Customer,Business travel,Business,25,1,1,1,0,1,484,4,1,1,1,4,4,4,4,3,3,3,2,3,4,0,10,0,dissatisfied
47025,Male,Loyal Customer,Business travel,Business,38,0,1,1,0,1,602,2,2,2,2,3,4,4,4,4,4,4,3,4,4,0,0,1,satisfied
77015,Female,Loyal Customer,Business travel,Business,49,1,1,1,0,1,368,2,2,2,2,3,4,4,4,4,4,4,5,4,3,7,5,1,satisfied
56775,Female,Loyal Customer,Personal Travel,Eco Plus,67,1,1,0,0,0,1085,1,5,1,1,3,5,2,4,4,1,3,4,4,2,0,0,0,dissatisfied
84393,Male,Loyal Customer,Business travel,Business,48,0,1,1,0,1,1798,3,4,4,4,2,4,4,3,3,3,3,1,3,1,0,0,0,dissatisfied
50796,Female,Loyal Customer,Personal Travel,Eco,35,1,1,0,1,0,77,2,5,1,3,1,1,1,1,5,2,4,5,4,1,0,0,0,dissatisfied
36055,Male,Loyal Customer,Business travel,Business,55,0,1,1,0,1,3361,3,5,5,5,3,3,4,3,3,3,3,1,3,2,0,9,0,dissatisfied
106776,Female,Loyal Customer,Personal Travel,Eco,13,1,1,0,1,0,837,3,4,3,5,3,3,3,3,3,5,1,2,1,3,18,12,0,dissatisfied
110976,Male,disloyal Customer,Business travel,Business,24,0,0,1,0,1,240,1,1,1,5,5,1,5,5,4,5,4,4,5,5,0,0,1,satisfied
25359,Male,Loyal Customer,Business travel,Business,42,0,1,1,0,1,1983,4,4,1,4,5,5,3,1,1,2,1,5,1,2,3,0,1,satisfied
47470,Female,Loyal Customer,Personal Travel,Eco,48,1,1,0,1,0,501,3,4,3,1,5,4,5,3,3,3,3,4,3,4,0,0,0,dissatisfied
101619,Male,Loyal Customer,Personal Travel,Eco,33,0,1,0,1,0,1371,2,3,2,4,5,2,2,5,1,2,4,1,3,5,3,0,0,dissatisfied
74788,Female,disloyal Customer,Business travel,Business,25,1,0,1,0,1,1431,5,1,5,3,4,5,4,4,3,5,4,3,5,4,0,0,1,satisfied
43364,Female,Loyal Customer,Personal Travel,Eco,21,1,1,0,1,0,387,2,4,2,3,1,2,1,1,4,4,5,4,5,1,0,0,0,dissatisfied
25858,Female,Loyal Customer,Personal Travel,Eco,37,1,1,0,1,0,692,1,4,1,1,3,1,3,3,3,5,4,4,4,3,0,0,0,dissatisfied
29085,Male,Loyal Customer,Personal Travel,Eco,38,0,1,0,1,0,987,1,4,1,1,2,1,2,2,5,4,4,3,4,2,0,0,0,dissatisfied
113716,Male,Loyal Customer,Personal Travel,Eco,27,0,1,0,1,0,258,4,1,4,4,2,4,2,2,4,4,3,4,3,2,0,0,1,satisfied
24198,Male,Loyal Customer,Business travel,Eco,53,0,1,1,1,0,147,3,4,4,4,3,3,3,3,4,5,3,3,4,3,0,13,0,dissatisfied
76253,Female,Loyal Customer,Personal Travel,Eco,20,1,1,0,1,0,1399,2,4,2,3,3,2,3,3,3,4,3,3,4,3,0,0,0,dissatisfied
40043,Male,Loyal Customer,Business travel,Eco,34,0,1,1,1,0,866,1,1,1,4,1,1,1,1,1,1,3,4,3,1,0,0,1,satisfied
38756,Female,Loyal Customer,Business travel,Eco,51,1,1,1,1,0,354,5,2,2,2,1,2,4,5,5,5,5,5,5,4,0,0,1,satisfied
9656,Male,disloyal Customer,Business travel,Business,25,0,0,1,0,1,277,2,4,3,4,3,3,1,3,1,4,3,2,4,3,0,0,0,dissatisfied
14239,Male,Loyal Customer,Business travel,Business,29,0,1,1,0,1,2471,2,2,3,2,3,3,3,3,4,2,4,3,5,3,0,0,1,satisfied
87956,Male,Loyal Customer,Business travel,Business,51,0,1,1,0,1,545,5,5,5,5,5,5,4,4,4,4,4,3,4,5,0,0,1,satisfied
92983,Female,Loyal Customer,Business travel,Business,58,1,1,1,0,1,738,3,3,3,3,5,4,5,4,4,4,4,5,4,4,1,9,1,satisfied
86194,Female,Loyal Customer,Business travel,Business,73,1,1,1,0,1,2561,5,5,5,5,3,5,5,4,4,4,4,3,4,3,0,0,1,satisfied
95056,Male,Loyal Customer,Personal Travel,Eco,8,0,1,0,1,0,189,1,3,1,4,4,1,4,4,2,1,3,1,3,4,66,64,0,dissatisfied
100115,Female,disloyal Customer,Business travel,Business,44,1,0,1,0,1,725,2,2,2,2,2,2,2,2,5,5,4,4,5,2,0,0,0,dissatisfied
80947,Male,Loyal Customer,Business travel,Business,48,0,1,1,0,1,3905,1,1,1,1,4,4,5,1,1,1,1,5,1,5,0,0,1,satisfied
121472,Female,Loyal Customer,Personal Travel,Eco,11,1,1,0,1,0,331,3,2,3,4,4,3,4,4,1,1,3,4,4,4,0,0,0,dissatisfied
16501,Female,Loyal Customer,Business travel,Eco,57,1,1,1,1,0,143,3,1,1,1,5,3,3,3,3,3,3,2,3,1,0,0,0,dissatisfied
2244,Female,disloyal Customer,Business travel,Business,33,1,0,1,0,1,630,3,3,3,5,2,3,2,2,4,2,4,5,5,2,0,1,0,dissatisfied
24456,Female,Loyal Customer,Business travel,Eco,34,1,1,1,1,0,547,5,3,3,3,5,5,5,5,2,3,4,4,2,5,0,3,1,satisfied
19422,Female,Loyal Customer,Business travel,Eco,33,1,1,1,1,0,645,4,1,4,1,4,4,4,4,4,2,2,3,2,4,25,40,1,satisfied
58361,Male,disloyal Customer,Personal Travel,Eco,9,0,0,0,1,0,646,3,5,3,3,3,3,3,3,2,4,5,2,5,3,2,0,0,dissatisfied
63856,Male,Loyal Customer,Business travel,Business,45,0,1,1,0,1,2952,2,2,3,2,3,4,4,5,5,5,5,5,5,4,0,2,1,satisfied
73382,Male,Loyal Customer,Business travel,Business,44,0,1,1,0,1,3775,5,5,5,5,5,4,4,4,4,4,4,5,4,4,0,0,1,satisfied
2794,Male,Loyal Customer,Business travel,Eco,44,0,1,1,1,0,364,3,3,4,4,3,3,3,3,5,3,3,5,1,3,0,14,1,satisfied
39405,Female,Loyal Customer,Personal Travel,Eco,47,1,1,0,1,0,546,1,1,2,3,4,4,3,4,4,2,4,3,4,4,5,0,0,dissatisfied
68867,Female,Loyal Customer,Business travel,Business,63,1,1,1,0,1,3252,2,1,3,3,5,4,3,2,2,2,2,3,2,3,0,0,0,dissatisfied
108754,Female,Loyal Customer,Business travel,Business,29,1,1,1,0,1,3871,1,1,1,1,5,5,5,5,3,3,4,5,4,5,46,63,1,satisfied
74231,Female,Loyal Customer,Business travel,Business,25,1,1,1,0,1,888,3,3,3,3,5,5,5,5,4,3,4,5,5,5,30,52,1,satisfied
44313,Female,Loyal Customer,Personal Travel,Eco,62,1,1,0,1,0,305,2,3,2,3,5,4,3,1,1,2,2,2,1,2,0,9,0,dissatisfied
62685,Male,Loyal Customer,Business travel,Business,28,0,1,1,0,1,2367,3,3,3,3,3,3,3,3,3,4,4,4,4,3,0,0,1,satisfied
97306,Female,disloyal Customer,Business travel,Eco,29,1,0,1,1,0,872,4,4,4,4,3,4,5,3,3,4,3,3,3,3,0,0,0,dissatisfied
42744,Male,Loyal Customer,Personal Travel,Eco Plus,36,0,1,0,0,0,536,3,4,3,3,4,3,4,4,5,5,5,5,5,4,19,13,0,dissatisfied
38858,Male,Loyal Customer,Business travel,Eco,38,0,1,1,1,0,2153,3,4,4,4,3,5,3,3,5,1,3,4,1,3,18,28,1,satisfied
127144,Male,Loyal Customer,Personal Travel,Eco,58,0,1,0,1,0,621,3,5,3,4,1,3,1,1,5,4,4,3,4,1,0,0,0,dissatisfied
